331, -36.000000, -4.000000, 330, -36.000000, -6.000000
332, -36.000000, -2.000000, 331, -36.000000, -4.000000
351, -34.000000, -50.000000, 389, -32.000000, -48.000000
352, -34.000000, -48.000000, 353, -34.000000, -46.000000
353, -34.000000, -46.000000, 391, -32.000000, -44.000000
354, -34.000000, -44.000000, 392, -32.000000, -42.000000
355, -34.000000, -42.000000, 393, -32.000000, -40.000000
356, -34.000000, -40.000000, 393, -32.000000, -40.000000
357, -34.000000, -38.000000, 394, -32.000000, -38.000000
358, -34.000000, -36.000000, 394, -32.000000, -38.000000
359, -34.000000, -34.000000, 395, -32.000000, -36.000000
360, -34.000000, -32.000000, 359, -34.000000, -34.000000
361, -34.000000, -18.000000, 324, -36.000000, -18.000000
362, -34.000000, -16.000000, 324, -36.000000, -18.000000
363, -34.000000, -14.000000, 325, -36.000000, -16.000000
364, -34.000000, -12.000000, 326, -36.000000, -14.000000
365, -34.000000, -10.000000, 327, -36.000000, -12.000000
366, -34.000000, -8.000000, 328, -36.000000, -10.000000
367, -34.000000, -6.000000, 329, -36.000000, -8.000000
368, -34.000000, -4.000000, 330, -36.000000, -6.000000
369, -34.000000, -2.000000, 368, -34.000000, -4.000000
388, -32.000000, -50.000000, 389, -32.000000, -48.000000
389, -32.000000, -48.000000, 390, -32.000000, -46.000000
390, -32.000000, -46.000000, 391, -32.000000, -44.000000
391, -32.000000, -44.000000, 429, -30.000000, -42.000000
392, -32.000000, -42.000000, 430, -30.000000, -40.000000
393, -32.000000, -40.000000, 430, -30.000000, -40.000000
394, -32.000000, -38.000000, 430, -30.000000, -40.000000
395, -32.000000, -36.000000, 394, -32.000000, -38.000000
396, -32.000000, -34.000000, 395, -32.000000, -36.000000
397, -32.000000, -32.000000, 396, -32.000000, -34.000000
398, -32.000000, -18.000000, 361, -34.000000, -18.000000
399, -32.000000, -16.000000, 362, -34.000000, -16.000000
400, -32.000000, -14.000000, 362, -34.000000, -16.000000
401, -32.000000, -12.000000, 364, -34.000000, -12.000000
402, -32.000000, -10.000000, 364, -34.000000, -12.000000
403, -32.000000, -8.000000, 365, -34.000000, -10.000000
404, -32.000000, -6.000000, 403, -32.000000, -8.000000
405, -32.000000, -4.000000, 404, -32.000000, -6.000000
406, -32.000000, -2.000000, 405, -32.000000, -4.000000
425, -30.000000, -50.000000, 426, -30.000000, -48.000000
426, -30.000000, -48.000000, 427, -30.000000, -46.000000
427, -30.000000, -46.000000, 428, -30.000000, -44.000000
428, -30.000000, -44.000000, 429, -30.000000, -42.000000
429, -30.000000, -42.000000, 430, -30.000000, -40.000000
431, -30.000000, -38.000000, 430, -30.000000, -40.000000
432, -30.000000, -36.000000, 431, -30.000000, -38.000000
433, -30.000000, -34.000000, 432, -30.000000, -36.000000
434, -30.000000, -32.000000, 433, -30.000000, -34.000000
435, -30.000000, -18.000000, 398, -32.000000, -18.000000
436, -30.000000, -16.000000, 398, -32.000000, -18.000000
437, -30.000000, -14.000000, 399, -32.000000, -16.000000
438, -30.000000, -12.000000, 400, -32.000000, -14.000000
439, -30.000000, -10.000000, 402, -32.000000, -10.000000
440, -30.000000, -8.000000, 402, -32.000000, -10.000000
441, -30.000000, -6.000000, 403, -32.000000, -8.000000
442, -30.000000, -4.000000, 404, -32.000000, -6.000000
443, -30.000000, -2.000000, 442, -30.000000, -4.000000
444, -30.000000, 0.000000, 472, -28.000000, -2.000000
454, -28.000000, -50.000000, 455, -28.000000, -48.000000
455, -28.000000, -48.000000, 456, -28.000000, -46.000000
456, -28.000000, -46.000000, 457, -28.000000, -44.000000
457, -28.000000, -44.000000, 458, -28.000000, -42.000000
458, -28.000000, -42.000000, 430, -30.000000, -40.000000
459, -28.000000, -40.000000, 430, -30.000000, -40.000000
460, -28.000000, -38.000000, 430, -30.000000, -40.000000
461, -28.000000, -36.000000, 460, -28.000000, -38.000000
462, -28.000000, -34.000000, 461, -28.000000, -36.000000
463, -28.000000, -32.000000, 462, -28.000000, -34.000000
464, -28.000000, -18.000000, 435, -30.000000, -18.000000
465, -28.000000, -16.000000, 436, -30.000000, -16.000000
466, -28.000000, -14.000000, 436, -30.000000, -16.000000
467, -28.000000, -12.000000, 437, -30.000000, -14.000000
468, -28.000000, -10.000000, 438, -30.000000, -12.000000
469, -28.000000, -8.000000, 439, -30.000000, -10.000000
470, -28.000000, -6.000000, 440, -30.000000, -8.000000
471, -28.000000, -4.000000, 441, -30.000000, -6.000000
472, -28.000000, -2.000000, 471, -28.000000, -4.000000
473, -28.000000, 0.000000, 472, -28.000000, -2.000000
491, -26.000000, -50.000000, 455, -28.000000, -48.000000
492, -26.000000, -48.000000, 493, -26.000000, -46.000000
493, -26.000000, -46.000000, 457, -28.000000, -44.000000
494, -26.000000, -44.000000, 458, -28.000000, -42.000000
495, -26.000000, -42.000000, 458, -28.000000, -42.000000
496, -26.000000, -40.000000, 459, -28.000000, -40.000000
497, -26.000000, -38.000000, 459, -28.000000, -40.000000
498, -26.000000, -36.000000, 460, -28.000000, -38.000000
499, -26.000000, -34.000000, 498, -26.000000, -36.000000
500, -26.000000, -32.000000, 499, -26.000000, -34.000000
501, -26.000000, -18.000000, 464, -28.000000, -18.000000
502, -26.000000, -16.000000, 465, -28.000000, -16.000000
503, -26.000000, -14.000000, 465, -28.000000, -16.000000
504, -26.000000, -12.000000, 466, -28.000000, -14.000000
505, -26.000000, -10.000000, 467, -28.000000, -12.000000
506, -26.000000, -8.000000, 468, -28.000000, -10.000000
507, -26.000000, -6.000000, 470, -28.000000, -6.000000
508, -26.000000, -4.000000, 470, -28.000000, -6.000000
509, -26.000000, -2.000000, 471, -28.000000, -4.000000
510, -26.000000, 0.000000, 472, -28.000000, -2.000000
528, -24.000000, -50.000000, 529, -24.000000, -48.000000
529, -24.000000, -48.000000, 493, -26.000000, -46.000000
530, -24.000000, -46.000000, 494, -26.000000, -44.000000
531, -24.000000, -44.000000, 495, -26.000000, -42.000000
532, -24.000000, -42.000000, 496, -26.000000, -40.000000
533, -24.000000, -40.000000, 496, -26.000000, -40.000000
534, -24.000000, -38.000000, 496, -26.000000, -40.000000
535, -24.000000, -36.000000, 498, -26.000000, -36.000000
536, -24.000000, -34.000000, 498, -26.000000, -36.000000
537, -24.000000, -32.000000, 499, -26.000000, -34.000000
538, -24.000000, -18.000000, 501, -26.000000, -18.000000
539, -24.000000, -16.000000, 502, -26.000000, -16.000000
540, -24.000000, -14.000000, 503, -26.000000, -14.000000
541, -24.000000, -12.000000, 503, -26.000000, -14.000000
542, -24.000000, -10.000000, 504, -26.000000, -12.000000
543, -24.000000, -8.000000, 505, -26.000000, -10.000000
544, -24.000000, -6.000000, 506, -26.000000, -8.000000
545, -24.000000, -4.000000, 507, -26.000000, -6.000000
546, -24.000000, -2.000000, 508, -26.000000, -4.000000
547, -24.000000, 0.000000, 509, -26.000000, -2.000000
565, -22.000000, -50.000000, 529, -24.000000, -48.000000
566, -22.000000, -48.000000, 530, -24.000000, -46.000000
567, -22.000000, -46.000000, 531, -24.000000, -44.000000
568, -22.000000, -44.000000, 531, -24.000000, -44.000000
569, -22.000000, -42.000000, 532, -24.000000, -42.000000
570, -22.000000, -40.000000, 533, -24.000000, -40.000000
571, -22.000000, -38.000000, 534, -24.000000, -38.000000
572, -22.000000, -36.000000, 534, -24.000000, -38.000000
573, -22.000000, -34.000000, 536, -24.000000, -34.000000
574, -22.000000, -32.000000, 536, -24.000000, -34.000000
575, -22.000000, -18.000000, 538, -24.000000, -18.000000
576, -22.000000, -16.000000, 539, -24.000000, -16.000000
577, -22.000000, -14.000000, 540, -24.000000, -14.000000
578, -22.000000, -12.000000, 541, -24.000000, -12.000000
579, -22.000000, -10.000000, 541, -24.000000, -12.000000
580, -22.000000, -8.000000, 543, -24.000000, -8.000000
581, -22.000000, -6.000000, 543, -24.000000, -8.000000
582, -22.000000, -4.000000, 544, -24.000000, -6.000000
583, -22.000000, -2.000000, 546, -24.000000, -2.000000
584, -22.000000, 0.000000, 546, -24.000000, -2.000000
602, -20.000000, -50.000000, 566, -22.000000, -48.000000
603, -20.000000, -48.000000, 567, -22.000000, -46.000000
604, -20.000000, -46.000000, 567, -22.000000, -46.000000
605, -20.000000, -18.000000, 575, -22.000000, -18.000000
606, -20.000000, -16.000000, 575, -22.000000, -18.000000
607, -20.000000, -14.000000, 577, -22.000000, -14.000000
608, -20.000000, -12.000000, 578, -22.000000, -12.000000
609, -20.000000, -10.000000, 578, -22.000000, -12.000000
610, -20.000000, -8.000000, 579, -22.000000, -10.000000
611, -20.000000, -6.000000, 581, -22.000000, -6.000000
612, -20.000000, -4.000000, 581, -22.000000, -6.000000
613, -20.000000, -2.000000, 582, -22.000000, -4.000000
614, -20.000000, 0.000000, 583, -22.000000, -2.000000
632, -18.000000, -50.000000, 603, -20.000000, -48.000000
633, -18.000000, -48.000000, 603, -20.000000, -48.000000
634, -18.000000, -46.000000, 604, -20.000000, -46.000000
635, -18.000000, -18.000000, 605, -20.000000, -18.000000
636, -18.000000, -16.000000, 605, -20.000000, -18.000000
637, -18.000000, -14.000000, 607, -20.000000, -14.000000
638, -18.000000, -12.000000, 607, -20.000000, -14.000000
639, -18.000000, -10.000000, 609, -20.000000, -10.000000
640, -18.000000, -8.000000, 609, -20.000000, -10.000000
641, -18.000000, -6.000000, 610, -20.000000, -8.000000
642, -18.000000, -4.000000, 612, -20.000000, -4.000000
643, -18.000000, -2.000000, 612, -20.000000, -4.000000
644, -18.000000, 0.000000, 613, -20.000000, -2.000000
662, -16.000000, -50.000000, 632, -18.000000, -50.000000
663, -16.000000, -48.000000, 633, -18.000000, -48.000000
664, -16.000000, -46.000000, 634, -18.000000, -46.000000
665, -16.000000, -18.000000, 635, -18.000000, -18.000000
666, -16.000000, -16.000000, 636, -18.000000, -16.000000
667, -16.000000, -14.000000, 637, -18.000000, -14.000000
668, -16.000000, -12.000000, 637, -18.000000, -14.000000
669, -16.000000, -10.000000, 638, -18.000000, -12.000000
670, -16.000000, -8.000000, 639, -18.000000, -10.000000
671, -16.000000, -6.000000, 641, -18.000000, -6.000000
672, -16.000000, -4.000000, 641, -18.000000, -6.000000
673, -16.000000, -2.000000, 643, -18.000000, -2.000000
674, -16.000000, 0.000000, 643, -18.000000, -2.000000
692, -14.000000, -50.000000, 662, -16.000000, -50.000000
693, -14.000000, -48.000000, 664, -16.000000, -46.000000
694, -14.000000, -46.000000, 664, -16.000000, -46.000000
695, -14.000000, -18.000000, 665, -16.000000, -18.000000
696, -14.000000, -16.000000, 665, -16.000000, -18.000000
697, -14.000000, -14.000000, 667, -16.000000, -14.000000
698, -14.000000, -12.000000, 667, -16.000000, -14.000000
699, -14.000000, -10.000000, 668, -16.000000, -12.000000
700, -14.000000, -8.000000, 669, -16.000000, -10.000000
701, -14.000000, -6.000000, 671, -16.000000, -6.000000
702, -14.000000, -4.000000, 672, -16.000000, -4.000000
703, -14.000000, -2.000000, 673, -16.000000, -2.000000
704, -14.000000, 0.000000, 673, -16.000000, -2.000000
722, -12.000000, -50.000000, 692, -14.000000, -50.000000
723, -12.000000, -48.000000, 694, -14.000000, -46.000000
724, -12.000000, -46.000000, 694, -14.000000, -46.000000
725, -12.000000, -18.000000, 755, -10.000000, -18.000000
726, -12.000000, -16.000000, 755, -10.000000, -18.000000
727, -12.000000, -14.000000, 756, -10.000000, -16.000000
728, -12.000000, -12.000000, 698, -14.000000, -12.000000
729, -12.000000, -10.000000, 699, -14.000000, -10.000000
730, -12.000000, -8.000000, 699, -14.000000, -10.000000
731, -12.000000, -6.000000, 700, -14.000000, -8.000000
732, -12.000000, -4.000000, 701, -14.000000, -6.000000
733, -12.000000, -2.000000, 703, -14.000000, -2.000000
734, -12.000000, 0.000000, 703, -14.000000, -2.000000
752, -10.000000, -50.000000, 722, -12.000000, -50.000000
753, -10.000000, -48.000000, 723, -12.000000, -48.000000
754, -10.000000, -46.000000, 724, -12.000000, -46.000000
755, -10.000000, -18.000000, 797, -8.000000, -20.000000
756, -10.000000, -16.000000, 755, -10.000000, -18.000000
757, -10.000000, -14.000000, 756, -10.000000, -16.000000
758, -10.000000, -12.000000, 800, -8.000000, -14.000000
759, -10.000000, -10.000000, 758, -10.000000, -12.000000
760, -10.000000, -8.000000, 730, -12.000000, -8.000000
761, -10.000000, -6.000000, 731, -12.000000, -6.000000
762, -10.000000, -4.000000, 731, -12.000000, -6.000000
763, -10.000000, -2.000000, 732, -12.000000, -4.000000
764, -10.000000, 0.000000, 733, -12.000000, -2.000000
782, -8.000000, -50.000000, 752, -10.000000, -50.000000
783, -8.000000, -48.000000, 753, -10.000000, -48.000000
784, -8.000000, -46.000000, 754, -10.000000, -46.000000
785, -8.000000, -44.000000, 754, -10.000000, -46.000000
786, -8.000000, -42.000000, 785, -8.000000, -44.000000
787, -8.000000, -40.000000, 786, -8.000000, -42.000000
788, -8.000000, -38.000000, 787, -8.000000, -40.000000
789, -8.000000, -36.000000, 788, -8.000000, -38.000000
790, -8.000000, -34.000000, 789, -8.000000, -36.000000
791, -8.000000, -32.000000, 790, -8.000000, -34.000000
792, -8.000000, -30.000000, 791, -8.000000, -32.000000
793, -8.000000, -28.000000, 792, -8.000000, -30.000000
794, -8.000000, -26.000000, 793, -8.000000, -28.000000
795, -8.000000, -24.000000, 794, -8.000000, -26.000000
796, -8.000000, -22.000000, 795, -8.000000, -24.000000
797, -8.000000, -20.000000, 796, -8.000000, -22.000000
798, -8.000000, -18.000000, 797, -8.000000, -20.000000
799, -8.000000, -16.000000, 798, -8.000000, -18.000000
800, -8.000000, -14.000000, 799, -8.000000, -16.000000
801, -8.000000, -12.000000, 800, -8.000000, -14.000000
802, -8.000000, -10.000000, 801, -8.000000, -12.000000
803, -8.000000, -8.000000, 802, -8.000000, -10.000000
804, -8.000000, -6.000000, 803, -8.000000, -8.000000
805, -8.000000, -4.000000, 762, -10.000000, -4.000000
806, -8.000000, -2.000000, 762, -10.000000, -4.000000
807, -8.000000, 0.000000, 763, -10.000000, -2.000000
833, -6.000000, -50.000000, 783, -8.000000, -48.000000
834, -6.000000, -48.000000, 783, -8.000000, -48.000000
835, -6.000000, -46.000000, 784, -8.000000, -46.000000
836, -6.000000, -44.000000, 785, -8.000000, -44.000000
837, -6.000000, -42.000000, 785, -8.000000, -44.000000
838, -6.000000, -40.000000, 837, -6.000000, -42.000000
839, -6.000000, -38.000000, 838, -6.000000, -40.000000
840, -6.000000, -36.000000, 839, -6.000000, -38.000000
841, -6.000000, -34.000000, 840, -6.000000, -36.000000
842, -6.000000, -32.000000, 790, -8.000000, -34.000000
843, -6.000000, -30.000000, 791, -8.000000, -32.000000
844, -6.000000, -28.000000, 843, -6.000000, -30.000000
845, -6.000000, -26.000000, 793, -8.000000, -28.000000
846, -6.000000, -24.000000, 845, -6.000000, -26.000000
847, -6.000000, -22.000000, 846, -6.000000, -24.000000
848, -6.000000, -20.000000, 796, -8.000000, -22.000000
849, -6.000000, -18.000000, 848, -6.000000, -20.000000
850, -6.000000, -16.000000, 849, -6.000000, -18.000000
851, -6.000000, -14.000000, 850, -6.000000, -16.000000
852, -6.000000, -12.000000, 851, -6.000000, -14.000000
853, -6.000000, -10.000000, 852, -6.000000, -12.000000
854, -6.000000, -8.000000, 853, -6.000000, -10.000000
855, -6.000000, -6.000000, 854, -6.000000, -8.000000
856, -6.000000, -4.000000, 855, -6.000000, -6.000000
857, -6.000000, -2.000000, 806, -8.000000, -2.000000
858, -6.000000, 0.000000, 806, -8.000000, -2.000000
884, -4.000000, -50.000000, 834, -6.000000, -48.000000
885, -4.000000, -48.000000, 834, -6.000000, -48.000000
886, -4.000000, -46.000000, 835, -6.000000, -46.000000
887, -4.000000, -44.000000, 835, -6.000000, -46.000000
888, -4.000000, -42.000000, 837, -6.000000, -42.000000
889, -4.000000, -40.000000, 837, -6.000000, -42.000000
890, -4.000000, -38.000000, 889, -4.000000, -40.000000
891, -4.000000, -36.000000, 839, -6.000000, -38.000000
892, -4.000000, -34.000000, 891, -4.000000, -36.000000
893, -4.000000, -32.000000, 892, -4.000000, -34.000000
894, -4.000000, -30.000000, 893, -4.000000, -32.000000
895, -4.000000, -28.000000, 894, -4.000000, -30.000000
896, -4.000000, -26.000000, 895, -4.000000, -28.000000
897, -4.000000, -24.000000, 896, -4.000000, -26.000000
898, -4.000000, -22.000000, 897, -4.000000, -24.000000
899, -4.000000, -20.000000, 898, -4.000000, -22.000000
900, -4.000000, -18.000000, 848, -6.000000, -20.000000
901, -4.000000, -16.000000, 900, -4.000000, -18.000000
902, -4.000000, -14.000000, 901, -4.000000, -16.000000
903, -4.000000, -12.000000, 851, -6.000000, -14.000000
904, -4.000000, -10.000000, 852, -6.000000, -12.000000
905, -4.000000, -8.000000, 853, -6.000000, -10.000000
906, -4.000000, -6.000000, 905, -4.000000, -8.000000
907, -4.000000, -4.000000, 906, -4.000000, -6.000000
908, -4.000000, -2.000000, 907, -4.000000, -4.000000
909, -4.000000, 0.000000, 908, -4.000000, -2.000000
935, -2.000000, -50.000000, 884, -4.000000, -50.000000
936, -2.000000, -48.000000, 885, -4.000000, -48.000000
937, -2.000000, -46.000000, 886, -4.000000, -46.000000
938, -2.000000, -44.000000, 886, -4.000000, -46.000000
939, -2.000000, -42.000000, 887, -4.000000, -44.000000
940, -2.000000, -40.000000, 889, -4.000000, -40.000000
941, -2.000000, -38.000000, 889, -4.000000, -40.000000
942, -2.000000, -36.000000, 941, -2.000000, -38.000000
943, -2.000000, -34.000000, 891, -4.000000, -36.000000
944, -2.000000, -32.000000, 943, -2.000000, -34.000000
945, -2.000000, -30.000000, 944, -2.000000, -32.000000
946, -2.000000, -28.000000, 945, -2.000000, -30.000000
947, -2.000000, -26.000000, 946, -2.000000, -28.000000
948, -2.000000, -24.000000, 896, -4.000000, -26.000000
949, -2.000000, -22.000000, 948, -2.000000, -24.000000
950, -2.000000, -20.000000, 949, -2.000000, -22.000000
951, -2.000000, -18.000000, 950, -2.000000, -20.000000
952, -2.000000, -16.000000, 951, -2.000000, -18.000000
953, -2.000000, -14.000000, 952, -2.000000, -16.000000
954, -2.000000, -12.000000, 953, -2.000000, -14.000000
